fecha,2,5,10
2018-09-25,3.77005089058524,4.11165500297796,4.55800362166532
2018-09-26,3.788,4.13875,4.5624526764088
2018-09-27,3.7670406504065,4.14405063291139,4.54999999999999
2018-09-28,3.82758620689655,4.14,4.53411850982693
2018-10-01,3.82,4.1225,4.51384615384616
2018-10-02,,4.148,4.51331908831909
2018-10-03,3.749,4.15,
2018-10-04,3.84950464396285,4.17884210526316,4.55833333333333
2018-10-05,3.88631147540984,4.17024691358025,4.56023976023976
2018-10-08,3.69090909090909,4.252,4.55443108233118
2018-10-09,3.80697986577181,4.2016,4.54
2018-10-10,3.84288782816229,4.20145454545455,4.57
2018-10-11,3.92409395973154,,4.60068965517242
2018-10-12,3.78126313577133,,4.59666666666667
2018-10-16,3.99950617283951,4.27,
2018-10-17,4.03164359861592,4.275,4.63529411764706
2018-10-18,3.99619587155963,4.35794612794613,4.63333333333333
2018-10-19,3.97955497214574,4.27,4.59725490196078
2018-10-22,3.97043824701195,4.28407814407814,4.57666666666667
2018-10-23,3.93958703374778,4.2925,4.58359452078929
2018-10-24,3.9159022556391,4.33697386794335,4.56
2018-10-25,3.9815945540334,4.35285714285715,4.5725
2018-10-26,3.85331269349845,4.33348837209302,4.5525
2018-10-29,3.9275,4.32857142857143,4.56641414141414
2018-10-30,3.98855875044374,4.34321917808219,4.55882352941176
2018-10-31,3.84147474144789,4.32392156862745,4.530625
2018-11-05,3.91461420541645,4.31695852534562,4.5
2018-11-06,3.88093857072932,4.30025641025641,4.50085714285714
2018-11-07,3.90668283294842,4.30129146919431,4.52714285714286
2018-11-08,3.92414054334436,4.32210526315789,4.53
2018-11-09,3.88433325218007,4.31059428709756,4.546875
2018-11-12,3.88810246679317,4.27714285714286,4.53960393719241
2018-11-13,3.86880096323114,4.28804878048781,4.50615009746589
2018-11-14,3.85800746483483,4.28,4.51299158753097
2018-11-15,3.84978723404255,4.26666666666667,4.46764705882353
2018-11-16,3.82805223285487,4.26341463414634,4.4725
2018-11-19,3.81157939997335,4.24614234056542,4.45403846153846
2018-11-20,3.7921751380253,4.16708824014515,4.4458064516129
2018-11-21,3.82499390910511,4.15749626865671,
2018-11-22,3.80540816326531,4.14981481481482,4.4458064516129
2018-11-23,3.79696774193548,4.14199308003187,4.39
2018-11-26,3.83345864661654,4.15,4.38
2018-11-27,3.76519792865362,4.15,4.38666666666667
2018-11-28,3.78264755480607,4.16,4.388
2018-11-29,3.80666765358993,4.13653846153846,4.38
2018-11-30,3.7979652173913,4.14029411764706,4.39625
2018-12-03,3.79357016498791,4.1572131147541,4.41875
2018-12-04,3.75973468104223,4.144,4.41866666666667
2018-12-05,3.70937083842913,4.10932203389831,4.37933333333333
2018-12-06,3.70314814814815,4.08393939393939,4.366
2018-12-07,3.69111111111111,4.08052464833354,4.35333333333333
2018-12-10,3.6925,4.08326612903226,
2018-12-11,3.70924338369228,,4.37857142857143
2018-12-12,3.71875150966184,,4.398
2018-12-13,3.75407407407407,,4.4
2018-12-14,3.69776699029126,,4.38615384615385
2018-12-17,3.7469696969697,,4.36875
2018-12-18,3.68714285714286,,4.344
2018-12-19,3.66940429566905,,4.325
2018-12-20,3.62249737246342,,4.27555555555555
2018-12-21,3.61440546934764,,4.26769230769231
2018-12-24,3.59019900497512,,
2018-12-26,3.57,,4.25
2018-12-27,3.57,4.07,4.23785714285714
2018-12-28,3.56919107391911,4.1,4.21
2019-01-02,3.55043774319066,4.16987042062415,4.42636363636364
2019-01-03,3.55627983855468,4.15666666666667,4.41058823529412
2019-01-04,3.55559680871765,4.15176470588235,4.41
2019-01-07,3.61615642062976,4.19,4.43
2019-01-08,3.63505882842856,4.19764705882353,4.4425
2019-01-09,3.67347473684211,4.23,4.46636363636364
2019-01-10,3.68348885806665,4.25703125,4.46090909090909
2019-01-11,3.67611111111111,4.25,4.46701492537314
2019-01-14,3.63100529100529,4.24,4.46333333333333
2019-01-15,3.59358895341946,,4.48
2019-01-16,3.62462301587302,4.256,4.49385714285714
2019-01-17,3.64689265536723,,4.55
2019-01-18,3.64235423542354,,4.566
2019-01-21,3.66035714285714,4.33142857142857,
2019-01-22,3.65878189599483,4.304,4.60428571428572
2019-01-23,3.6375,4.27733653007847,4.59272727272727
2019-01-24,3.61132020997375,4.23963636363637,4.52662650602409
2019-01-25,3.59104151037759,4.21157894736842,4.51020304568527
2019-01-28,3.6075,4.202,4.5
2019-01-29,3.58293233082707,4.19333333333333,4.51
2019-01-30,3.58,4.20363636363636,4.51166666666667
2019-01-31,3.55670035938904,4.17173913043478,4.48119230769232
2019-02-01,3.55539295392954,4.155,4.4275
2019-02-04,3.56537037037037,4.17928571428571,4.42333333333333
2019-02-05,3.57008971704624,4.17780808412751,4.44083333333333
2019-02-06,3.55427567182773,4.19,4.45166666666667
2019-02-07,3.55009581263307,4.18872727272727,4.46154761904762
2019-02-08,3.50872354497354,4.1162962962963,4.40683720930231
2019-02-11,3.44994508397706,4.07266666666666,4.37016146788991
2019-02-12,3.4716263045493,,4.39272727272727
2019-02-13,3.51557138785979,4.11887096774194,4.37538461538462
2019-02-14,3.48,4.11021505376345,4.36538461538462
2019-02-15,3.51083333333333,4.12666666666667,4.36
2019-02-18,3.51,4.12,4.38
2019-02-19,3.51044642857143,4.12,4.36941176470588
2019-02-20,3.50066978193146,4.1193670886076,4.355
2019-02-21,3.52,4.10016393442623,4.36094488188977
2019-02-22,3.53,4.11333333333333,4.3796699669967
2019-02-25,3.55,4.1089552238806,4.36857142857143
2019-02-26,,4.12,
2019-02-27,3.57125,4.12703213610586,4.365
2019-02-28,3.56694777043765,4.11816393442623,4.38
2019-03-01,3.58568600010367,4.15441265060241,4.39428571428571
2019-03-04,3.61176470588235,4.18444444444444,4.41
2019-03-05,3.59274038461538,4.162,4.4
2019-03-06,3.54741348010815,4.14816666666666,4.37647619047619
2019-03-07,3.53189947780679,4.11285714285714,4.3339866549605
2019-03-08,3.50227716727717,4.05910714285714,4.27333333333333
2019-03-11,3.51671875,4.07333333333333,4.27
2019-03-12,3.52027777777778,4.08333333333333,
2019-03-13,3.51861788617886,4.0775,4.26
2019-03-14,3.51948009748172,4.05846153846154,4.242
2019-03-15,3.52,4.04852941176471,4.25
2019-03-18,3.52193791946309,4.052,4.25
2019-03-19,3.51880143112701,4.04838709677419,
2019-03-20,3.50178826895565,4.01668112798265,4.235
2019-03-21,3.4618691588785,3.97851612903226,4.17452054794521
2019-03-22,3.4547842835131,3.96017857142857,4.15069970845481
2019-03-25,3.43,3.95225,
2019-03-26,3.43948665297741,3.96008928571428,4.14666666666667
2019-03-27,3.39309280627891,3.92730337078652,4.19545454545455
2019-03-28,3.38438149197356,3.94333333333333,4.12
2019-03-29,3.39324827586207,3.96928571428571,4.145
2019-04-01,3.39998951781971,3.89760233918129,4.16
2019-04-02,3.38,3.97645910997204,4.16
2019-04-03,3.38005157843613,3.96137254901961,4.16
2019-04-04,3.35114044353579,3.95571428571428,4.15714285714286
2019-04-05,3.32334736456808,3.94222222222222,4.14
2019-04-08,3.3,3.93826086956522,4.1
2019-04-09,3.28,3.86632794371874,4.05133333333333
2019-04-10,3.24849307479224,3.825,4.01789473684211
2019-04-11,3.26,3.82699346405229,4.085
2019-04-12,3.28045796308954,3.87415886229622,4.116
2019-04-15,3.30749063670412,3.89230015317105,4.110625
2019-04-16,3.33,3.93078947368421,4.13772727272727
2019-04-17,3.3046969273743,3.90423076923077,4.11645833333334
2019-04-18,3.27425287356322,3.8896,4.09702378416755
2019-04-22,3.255,3.90571428571429,4.094
2019-04-23,3.24887284874877,3.90466666666667,4.09
2019-04-24,3.25963296792529,3.88571428571429,4.0948275862069
2019-04-25,3.28314924391847,3.92357142857143,4.128
2019-04-26,3.31,3.92766666666667,4.13333333333333
2019-04-29,3.30837837837838,3.95064516129032,4.168
2019-04-30,3.29130718954248,3.934,4.15844444444444
2019-05-02,3.29490196078431,3.92615384615385,4.155
2019-05-03,3.29898406374502,3.92166666666666,4.15688524590164
2019-05-06,3.32790401567091,3.91464285714286,4.15047619047619
2019-05-07,3.32568221849444,3.90894618329205,4.148125
2019-05-08,3.27684232894178,3.9096875,4.14666666666667
2019-05-09,3.26005960492041,3.76883794762581,4.13578947368421
2019-05-10,3.26,3.87280701754386,4.12
2019-05-13,3.23777282850779,3.83916666666667,4.09941176470588
2019-05-14,3.24273277222514,3.84545454545455,4.12916666666667
2019-05-15,3.26869188337273,3.8375,4.13
2019-05-16,3.23336687306502,3.83384615384615,4.13908163265305
2019-05-17,3.25,3.82272727272727,4.12081632653061
2019-05-20,3.25,3.82,4.09592592592592
2019-05-22,3.22610354237957,3.7643119266055,4.07614035087719
2019-05-23,3.16785151647291,3.72375,4.015
2019-05-24,3.175,3.69333333333333,3.99138888888889
2019-05-27,3.11612470170094,3.625,3.95130841121495
2019-05-28,3.04524590163934,3.53828571428572,3.87
2019-05-29,3.00803694158076,3.45217391304348,3.78166666666667
2019-05-30,3.03130081300813,3.49,3.78
2019-05-31,2.93714036123825,3.42857142857143,3.72457142857143
2019-06-03,2.92086237872799,3.43264705882353,3.73608695652174
2019-06-04,2.8950742792217,3.43662601626016,3.74910447761194
2019-06-05,2.85546218487395,3.41666666666667,3.71477272727273
2019-06-06,2.87134986225895,3.426,3.71
2019-06-07,2.86967336683417,3.41441176470588,3.70617449664429
2019-06-10,2.54669571420284,3.1546854827943,3.46516129032258
2019-06-11,2.48566525277008,3.1344502327592,3.41263157894737
2019-06-12,2.48218085106383,3.12015982211104,3.40076335877863
2019-06-13,2.51791304186185,3.15117647058824,3.43326086956522
2019-06-14,2.55,3.17948717948718,3.4771874807846
2019-06-17,2.539,3.15668639053256,3.44574468085106
2019-06-18,2.53834912672726,3.15087719298246,3.42606060606061
2019-06-19,2.53752136752137,3.14757142857143,3.41181818181818
2019-06-20,2.47855554835598,3.06373333333334,3.32909090909091
2019-06-21,2.50418706199461,3.07299065420561,3.3351724137931
2019-06-24,2.50777720096904,3.085625,3.34090909090909
2019-06-25,2.49,3.08658823529412,3.366
2019-06-26,2.53128571428571,3.15829268292682,3.42
2019-06-27,2.51619341201339,3.13211538461538,3.38866666666667
2019-06-28,2.49,3.1044776119403,3.35324708243122
2019-07-01,2.50271354060828,3.11561896884478,3.34470588235294
2019-07-02,2.4875,3.08975845410628,3.30857142857143
2019-07-03,2.48676470588235,3.07792452830189,3.29074755606671
2019-07-04,,3.07842105263158,3.26879310344828
2019-07-05,2.51241248817408,3.12015384615385,3.31238095238095
2019-07-08,2.51464108031272,3.1,3.30333333333333
2019-07-09,2.50842953821656,3.09694736842105,3.29519230769231
2019-07-10,2.48571428571429,3.04524475524476,3.25733333333333
